TCGA-06-5417	TCGA-CS-4938	TCGA-CS-4943	TCGA-DB-5270	TCGA-DB-5273	TCGA-DB-5275	TCGA-DB-5280	TCGA-DB-5281	TCGA-DB-A4XC	TCGA-DB-A4XD	TCGA-DB-A4XE	TCGA-DB-A64S	TCGA-DB-A75M	TCGA-DH-5142	TCGA-DH-A66B	TCGA-DH-A66D	TCGA-DH-A7UV	TCGA-DU-5855	TCGA-DU-5872	TCGA-DU-5872-1	TCGA-DU-6395	TCGA-DU-6396	TCGA-DU-6401	TCGA-DU-6407	TCGA-DU-6407-1	TCGA-DU-6407-2	TCGA-DU-7008	TCGA-DU-7010	TCGA-DU-7011	TCGA-DU-7015	TCGA-DU-7298	TCGA-DU-7301	TCGA-DU-7304	TCGA-DU-7304-1	TCGA-DU-8163	TCGA-DU-8167	TCGA-DU-A5TP	TCGA-DU-A5TR	TCGA-DU-A5TU	TCGA-DU-A7T8	TCGA-E1-5302	TCGA-E1-5303	TCGA-E1-5304	TCGA-E1-5305	TCGA-E1-5307	TCGA-E1-5322	TCGA-E1-A7YH	TCGA-E1-A7YI	TCGA-E1-A7YW	TCGA-E1-A7Z4	TCGA-FG-5965	TCGA-FG-5965-1	TCGA-FG-5965-2	TCGA-FG-6689	TCGA-FG-6690	TCGA-FG-6691	TCGA-FG-7636	TCGA-FG-8182	TCGA-FG-8188	TCGA-FG-8191	TCGA-FG-A4MX	TCGA-FG-A4MY	TCGA-FG-A70Y	TCGA-FG-A711	TCGA-FN-7833	TCGA-HT-7470	TCGA-HT-7473	TCGA-HT-7474	TCGA-HT-7475	TCGA-HT-7478	TCGA-HT-7485	TCGA-HT-7603	TCGA-HT-7604	TCGA-HT-7611	TCGA-HT-7676	TCGA-HT-7686	TCGA-HT-7689	TCGA-HT-7690	TCGA-HT-7693	TCGA-HT-7858	TCGA-HT-7873	TCGA-HT-7879	TCGA-HT-7880	TCGA-HT-7902	TCGA-HT-8013	TCGA-HT-8018	TCGA-HT-8108	TCGA-HT-8114	TCGA-HT-A5R5	TCGA-HT-A614	TCGA-HT-A74J	TCGA-HT-A74O	TCGA-HW-7489	TCGA-HW-7490	TCGA-HW-8319	TCGA-HW-8320	TCGA-HW-A5KL	TCGA-HW-A5KM	TCGA-P5-A5EU	TCGA-P5-A5EV	TCGA-P5-A5F1	TCGA-P5-A5F2	TCGA-P5-A72W	TCGA-P5-A72X	TCGA-P5-A735	TCGA-P5-A736	TCGA-QH-A65S	TCGA-QH-A6X9	TCGA-QH-A870	TCGA-R8-A6YH	TCGA-RY-A83Z	TCGA-S9-A6TS	TCGA-S9-A6TV	TCGA-S9-A6U8	TCGA-S9-A6U9	TCGA-S9-A6WG	TCGA-S9-A6WO	TCGA-S9-A6WQ	TCGA-S9-A7IZ	TCGA-S9-A7J0	TCGA-S9-A7QW	TCGA-S9-A7R7	TCGA-TM-A84I	TCGA-TM-A84Q	TCGA-TM-A84T	TCGA-TQ-A7RH	TCGA-TQ-A7RJ	TCGA-TQ-A7RK	TCGA-TQ-A7RK-1	TCGA-TQ-A7RK-2	TCGA-TQ-A7RR	TCGA-VM-A8C8	TCGA-VM-A8CF	TCGA-WY-A858	TCGA-WY-A85B	TCGA-WY-A85D	TCGA-WY-A85E
-2.85501015035729	-0.325023528852289	0.204163275936843	0.348936208650548	1.8970957085899	1.20885004342857	0.683780664858474	0.214129602351543	-0.19059306788109	0.244804130611252	-0.0537648695090081	-0.549105508096198	0.995326325343911	0.937147010710425	0.0921946306627542	-0.363933174967515	0.577863893103795	-0.254649607679968	2.41558348202279	2.41558348202279	1.55169788365431	0.00118892823560086	-0.473868985564994	-0.203737375085051	-0.203737375085051	-0.203737375085051	1.9681623204865	-1.28219971956687	1.33516456841713	1.61405825744529	-0.181269607176507	-0.215192121293457	-0.0371078874911471	-0.0371078874911471	0.949608932702108	1.63120946255259	-1.43139836196597	-0.345928138893104	0.404887622669101	1.44439923326645	0.489805830128805	1.17753292083296	-2.4712043724056	-0.835928272453509	-1.86626740040357	0.406748688962551	1.33954733629659	-2.02124867613648	0.48471890346571	-1.11551943403725	0.143202888767482	0.143202888767482	0.143202888767482	-0.00880506168503442	-0.847013428254907	0.764262582413714	0.748581245569412	0.446568862320995	0.281088520027574	0.0349088329910639	-0.144591029471657	-0.777368016740538	1.17943993853279	-0.61023024160835	-0.306285657941001	0.48339826534345	-0.120521828365234	0.152416328049653	-0.845279836340411	1.59774696982844	0.333003350208509	-0.878890988823554	1.29308598767429	1.03735997206496	1.20030679680641	-0.962053027312532	0.194652630171436	-0.791380922428084	-1.79411629008789	-0.351170624739758	0.562209237400707	0.247613797442086	0.500005455625643	-0.0947246763992046	0.789253823036917	0.344305699426332	0.170580213916102	1.10036918669813	-0.44265098906645	-0.0872056590517997	-0.679790160100004	0.214545455059613	-0.908976780374048	-0.277787730851839	-0.271170900970761	0.725115858404162	1.68119884749353	1.00217456984679	0.565571715663519	0.310299893804501	-0.036159162629097	-1.06570996406489	0.5356255249853	1.34906050297975	0.448391291674842	0.782445494225807	0.0352845088789982	-0.818846050162536	-0.863178422177985	0.958500027305738	-1.39308294224958	-0.479958705502765	0.165188192542088	0.268347588624295	-0.557474994629323	0.272044393211757	0.30040894224435	0.551761000317372	1.24007311169169	-0.926654289065951	0.287778317692678	-0.1836397321999	-1.86592910573712	-0.0422171191483633	0.516305297859824	1.05473998115572	-0.357299605387396	0.436657923925277	0.436657923925277	0.436657923925277	0.394247533712881	0.268016990878516	-0.608671660396894	0.0415194430886009	0.618346876648639	-2.31876500871777	-0.933529798812613
-0.440207473302612	-0.440207473302612	-0.440207473302612	0.454287904615488	-0.440207473302612	-0.440207473302612	-0.440207473302612	3.10886430165368	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	1.55798084529832	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	0.913325254346002	-0.440207473302612	-0.440207473302612	-0.440207473302612	1.07871546454151	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	2.30440579479633	0.635242575486354	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	1.02678060628569	2.64482409889656	-0.440207473302612	-0.440207473302612	-0.440207473302612	0.869416795926556	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	0.75479040820614	-0.440207473302612	0.797986072830356	-0.440207473302612	4.0521009675324	4.47174421966371	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	2.74030494583914	0.498318946323345	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	0.784499875268146	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	0.712943545226272	-0.440207473302612	-0.440207473302612	1.74703507178999	-0.440207473302612	-0.440207473302612	0.734509795180722	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	2.59249364396182	-0.440207473302612	0.948071247079406	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	1.04293035443766	-0.440207473302612	-0.440207473302612	0.744338760076578	-0.440207473302612	-0.440207473302612	1.28816626468223	1.28816626468223	1.28816626468223	-0.440207473302612	0.761737183422758	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612	-0.440207473302612
-1.57690322861079	1.63522588113636	-0.418707827255145	1.95333910755819	-0.31140475841576	0.256259929307954	-1.45486622607943	1.33909710109732	0.0365265740913269	-1.20994930464025	0.550913240434523	-0.779059588613055	-1.30793157224694	1.30088807432053	-0.975689184103537	-0.191150230748507	-1.44739268075277	-0.403825798192946	0.39757840547297	0.39757840547297	-0.83545670458487	-0.165350786941033	-0.655876932877065	-1.2358467024303	-1.2358467024303	-1.2358467024303	0.771485994348153	-0.535140012234077	1.34055886156105	0.345541161833385	0.726876941780655	-0.911734642164291	1.2537587422319	1.2537587422319	-0.32419049874207	-0.483424630991762	0.620661068120967	-0.302278566816017	0.591495311487079	-0.45681561822611	0.71082804589897	-0.204565244289935	-1.17766416140477	0.959282071193693	1.37723308576158	0.201555395702801	-0.585260466028505	-0.845085301354047	-0.524270995209958	-0.907547481759325	0.348828152361555	0.348828152361555	0.348828152361555	1.33082131194058	-0.340428546954763	-1.09681293291547	-0.37521842154347	-0.212191549716795	-0.871314790594252	-0.39773529430892	-0.910667091672271	-0.824924549978409	-0.578448258244485	1.01956257978823	0.515223174955066	1.43505975515635	-0.00253069561252251	1.73233705258479	2.04918522493127	0.533299976147556	-0.281936948398578	3.17531270708822	-1.41640186929081	-1.13911336476515	-0.213801012190288	0.432867768499849	-0.272758440660011	1.39633053790733	-0.530726758628124	0.0757655095926335	-1.28906963673758	-0.242426606079666	2.51325571431682	0.418366215586501	0.3860005254333	2.9881870193511	-0.756944025389815	0.106613999367773	0.00335653013983727	-0.453451434467306	-0.0295797305137097	-0.47596648680861	2.53949639763983	-0.715675076915798	1.19160884487424	-0.732771895477709	-1.5992733603251	0.385919394322716	0.981279800493054	-1.05900646989645	-0.365144841660328	-0.21060717780124	-1.43328237718406	-0.34916987471587	-0.938572390201472	0.776565671363125	-0.0688829056930002	-0.843620135207001	0.607291739951242	-1.15939749055756	0.112721177360327	1.3198808893888	-0.0976482376882205	-0.399734359387334	-0.444018481980381	-0.0403395916500013	-0.744188883911672	0.0312280060119009	0.255644755776511	-0.109517316485961	-0.104236390881662	-0.513786147219605	-0.935072928400643	-0.728407692536028	-0.613394307611725	-0.719113436542425	0.234719138541103	-1.55187420263497	-1.55187420263497	-1.55187420263497	0.0193434532753141	-0.832539223244533	-0.190779698166385	0.345180684699705	-0.913102530424388	-1.38272661241986	0.80425914369282
0.548149529336878	-0.732545642531024	0.553546926575099	0.067268455582535	-0.455450196211975	0.333317345745871	-0.0305569640433372	-0.858741033578575	-0.428943902951465	-0.836684528405465	-1.60951701055997	-0.12166829038059	0.133552263442032	0.106560161393969	-0.739037626522741	-0.120785817316875	-0.115608068233438	-1.06469137486176	0.219992315167772	0.219992315167772	0.429339032321571	0.320605165163875	-0.862726475933839	-0.816158383830775	-0.816158383830775	-0.816158383830775	-0.633710921080856	-0.367759250908712	0.950831156044722	-0.133370429245634	-0.401990179427147	1.65191139450379	0.312295557265066	0.312295557265066	-1.01033696941149	-0.693578914519419	-1.14720362956578	0.538772585506052	1.35202375857134	-0.131734374079322	0.113025121878489	-0.318858591011581	-1.1484568522135	-0.588321995087757	-1.20069335844061	-1.45559593661566	-0.507891458701513	0.22708052474189	-1.10951517422224	0.357141516570865	0.600239413009466	0.600239413009466	0.600239413009466	-0.39463632420128	0.00941084130933165	0.598965616211392	-1.1278754955798	-1.45373792913365	-0.578461232244461	-0.0732694535531278	-0.818037343128189	1.43150030206609	0.0261459388226395	-1.26438739086862	-0.0945201306398979	0.728318055871794	2.43503070860324	0.393211638863471	-1.03888755635082	0.911229605901049	1.2450590006394	-1.2439435115024	-0.759448814413792	0.484685012301426	-0.327814152938508	-0.0670703399879022	-0.0103919384619848	0.201335299320442	1.10436875992403	3.05910450214805	-1.58074073657569	-0.0521764558438633	-0.792257138327883	0.215497020706907	-0.381550693101116	1.0667022196347	-1.05224053009291	0.585518421719365	-1.56861015329043	0.041426893306018	-1.39980091923212	1.85633867266776	0.0704228727311603	0.469023231419987	-0.422563430235017	-0.714402781270129	-0.623141203901969	0.525445071958427	0.736429273882277	-1.22994837800892	0.363563374771248	-1.16871537928129	0.566555196001321	-0.295115312113813	-0.95513192646604	2.23762612855526	-0.220994569551197	-0.701662703372297	-0.563829824649353	-1.12362859322632	1.32714583462733	1.01505550192661	0.655829951926996	-0.380678082563254	0.251331033982439	-0.293752351656483	-0.410293168132143	0.405777603281299	1.46491876153112	0.422443624482106	-0.836603449184062	-0.310993639471535	-0.45721167197886	-1.09004970526388	-0.896414291479677	0.714765550221928	-0.632259343054448	-0.844845868996537	-0.844845868996537	-0.844845868996537	0.203060908809899	0.0155437454145036	1.72795462408224	0.548463931300962	0.414944044694679	-0.186046329473655	-1.03952773535055
-0.596925970676408	-0.285883531520021	-0.560408271346598	0.934471011009664	-0.478937491876985	-0.457612882282185	-0.568188068472285	-0.210547624671314	-0.404716803130123	-0.513962222465093	-0.556726900692565	-0.442679816132968	-0.546335521467713	-0.491636569059953	-0.596925970676408	-0.50058675502144	-0.559772437770347	-0.413798861623816	0.0556851169195489	0.0556851169195489	-0.517409144165833	-0.55193484931245	-0.553981378301772	-0.50644778197542	-0.50644778197542	-0.50644778197542	-0.596925970676408	0.846558037426245	-0.16114999503662	-0.544008760227197	0.0150811407830215	-0.0082002531545706	-0.359734397480824	-0.359734397480824	-0.515049756554634	1.98345903676987	0.91652210166603	0.80153544008645	-0.482519103225252	-0.517132982116007	-0.416972265926692	0.364645172818591	-0.539394944273553	-0.340034477479466	-0.444306576487859	-0.496307097734063	1.86414092427166	0.68153580087212	-0.481927903465962	-0.559035492186269	-0.367804076656738	-0.367804076656738	-0.367804076656738	0.903149913686717	-0.5148214626323	-0.596925970676408	-0.551152448029685	-0.00429950561111271	-0.332809044730702	1.13338421088746	-0.524533381006081	0.0657979852590521	-0.494272782931008	0.384507880809774	-0.461049379780654	2.8357522416489	-0.395507309704361	1.48866818429069	0.590373743629467	-0.596925970676408	0.212514070281587	0.771326074738337	-0.365050048112466	-0.439054090630733	-0.491644097783465	-0.224567267470373	1.55840254584033	0.0907535462924088	-0.495642630563796	-0.180431308579712	-0.325618706932402	-0.464369963275385	3.06996174731356	6.01125636303668	-0.400737519020629	-0.132230999916231	-0.458707642864236	-0.458366809916066	-0.552011825514085	1.62422442429052	-0.474754539003355	-0.559719364168352	1.08632317374135	-0.309065141234192	-0.226157270995103	-0.550481513300748	-0.392177345548997	-0.557889286068684	-0.473561890050793	-0.524877210978797	-0.527350276361679	0.170912658056148	-0.53803871845141	-0.483053984049914	-0.482841797064131	-0.504225184446459	0.0639310648858102	-0.332633232853147	-0.596925970676408	-0.55746832987923	-0.2982433235229	-0.449897259080484	-0.458454697819196	0.931733841386959	-0.344382511337543	-0.482792982965423	-0.492681497167202	2.01886650842273	-0.468580318513359	-0.165027051412091	-0.319217945313941	-0.419406438758133	-0.418894131818348	-0.506699882671992	-0.556573082743116	-0.466955343045021	-0.414013120074805	-0.487195980853737	-0.487195980853737	-0.487195980853737	1.59350846873966	-0.50502868751167	-0.36357498538732	-0.348251260947134	-0.513161820291405	-0.104349171192855	-0.381748718209072
-1.96859716374566	0.616043079223933	-0.526894710481702	-0.110246280537983	-0.68092405214486	1.66555892280759	-0.923593526334309	1.23585278274595	-0.153602980133781	-1.41269785378528	1.90344002731751	1.41559613947819	-0.928925570898862	-1.25854115252909	-0.733523657811203	-0.309490904395355	1.58792211598623	0.0596549141234673	-0.22910831981129	-0.22910831981129	-0.421872490695769	1.68157733875438	1.36006471979302	-1.47884723682686	-1.47884723682686	-1.47884723682686	-1.24925586808637	0.853952073262246	0.189224004510207	-0.160713947917028	-0.663503803999753	-0.690700795288635	0.732121413467967	0.732121413467967	-0.612872850946441	-0.466072043238998	-0.625426171200296	0.766020903939475	-0.880401284618965	0.288984393671725	-1.18802247384689	-0.844725594923908	-0.427407318908555	0.436034777338146	0.0174383133387902	0.0239861209860397	1.15220868822687	1.4152787490722	-0.413709342842773	0.152973284709955	0.984668484681374	0.984668484681374	0.984668484681374	0.211431811968806	1.52398718199673	1.08316836639593	0.387051515425111	-0.121415054268851	-0.84527855150881	-1.09746954041076	-0.392372773550265	-0.401984154316617	0.70049512520564	-0.847324733984788	-1.29766478187919	0.705298165216458	-0.415871871753505	1.53020563751878	1.69893701228023	1.06012075588054	-1.29361597401286	0.889484346195309	0.115830167923955	-0.208432695920034	-0.284368968210367	0.282229770905861	-0.974878747209669	-0.198430159455835	1.37751902247336	0.506399616313646	-0.0301840126298966	0.0526909056110333	1.04953608008604	2.81042123452756	0.301160697405775	1.99681148104238	-0.286995998443991	0.531030894151949	-0.633541958621867	2.20718233501057	2.16259287845678	-0.527777470944953	0.626254942283598	0.149034076855032	0.341630021041341	-0.715097257860199	-0.894521711478279	-1.53348598943129	-0.09590920585858	-0.655285493722235	-1.03033474756835	-1.09344500447638	-1.30713093407161	0.218364842472128	-1.40350299892565	-0.425538216738983	-0.314306947391033	-0.413911559871645	0.260924630223003	-0.415277998137626	-1.31799175754017	0.348323453079487	1.30786718638662	-0.435337449051258	-0.847266391802323	0.912327369100299	-0.510738670887314	-0.679323850915221	0.506785956029373	-1.15322334805273	-0.718586037479543	-0.474437598334399	-1.40392171457896	-0.17353392098886	-0.570285416154848	-0.181777415999421	-0.145630209667273	-0.8914962152761	-0.8914962152761	-0.8914962152761	1.001592159154	-1.26977923044172	-1.42156414323492	0.307486263951675	0.0722536142325692	-0.70479011114202	2.24478179575738
-1.67910569105437	0.202666671938219	-1.16424899763269	1.19463789304017	-1.00476996543272	0.972076380407321	-1.18200238015256	1.18947487116188	0.986787817679023	-0.933272584785912	-0.307420373624864	-0.50503155224205	-0.0985025853325917	0.47280555149748	0.298560920623559	0.112271926011042	0.790911320761647	0.615663007278186	-0.501139095473798	-0.501139095473798	-1.28732659179398	-1.07969213503121	-1.13072165920084	-0.648511408957986	-0.648511408957986	-0.648511408957986	0.959681986904315	0.997586010006419	-0.570612134593299	1.13050927054724	0.494941877039599	-1.59945014966703	0.349695593265171	0.349695593265171	-1.75221225176433	-0.12836539040529	-1.03416737018753	0.690339860139802	1.05827002723426	0.578168016594257	-0.43252125324782	-0.905651324618857	-1.19643974550912	-1.035036226806	-0.888878682475225	-0.77890229467549	1.11442331270524	-0.358071011550752	0.607191505120253	0.0397222573062802	0.570691909471262	0.570691909471262	0.570691909471262	1.15613114615758	-1.685752814389	-1.93788075733423	0.103589831086811	-0.113546341366555	-0.879918407306939	-0.130390134100119	1.07329775467092	-1.30725134096445	-0.438340785190811	0.907970984064589	-0.435885116600984	1.61195333042641	-0.959287231262222	1.21761043873964	1.03546572684398	0.116806977940401	-1.38320611394885	2.96801796692105	-0.225240762421753	-1.26001730760494	-0.404064437335569	-1.37485346798066	0.392299530865994	0.599860258936669	0.186261156935199	-0.87545760908905	-0.428365827574208	0.408699321236529	1.62933649485559	0.818475222051525	-0.14040638210517	4.29812110246738	-0.17619822645304	0.952074890568596	-0.361745945082853	0.686592420220383	1.68568353803318	1.04360293787072	1.85630393740386	0.0326159544327463	0.386638201688901	-1.02293439428352	-0.88388757481006	0.0351285997744273	-0.653072042276448	-0.883203617572937	-0.885010622450155	1.43466390700775	-0.552978867638438	-0.977313541652616	-0.241007940665302	-0.89950985289835	-1.47605611519035	0.693917405012482	-0.520970073584716	-0.384610625702921	0.366920513566047	0.699279350793264	0.731145094585339	-0.137857121872914	0.562222132619771	0.945301177281424	-0.576772068526072	0.46036255099951	1.31840795634058	-0.0836734384960271	-0.166636930767905	-1.1380803567818	0.121282234445162	0.919198245764451	-1.57358132045796	0.985356670694296	0.394584234261421	-0.0804153049387883	-0.0804153049387883	-0.0804153049387883	-0.563427445648766	-0.382557200404831	-0.421445006568502	-0.466975557936384	-0.695070227394569	-0.383011251958905	1.0392945805574
-2.13256683390573	-0.461622913265939	-0.820882753637902	1.45552999004893	0.684779322298888	1.29999031855201	-1.35796366155127	1.5280580110395	-0.773376173217565	0.171247638443397	0.0329688791543559	-0.558340757747685	0.202598465052849	-1.27093111988575	0.792180563310398	-0.891414201199155	-1.23136466569609	-0.606586381022359	1.5385715266579	1.5385715266579	1.57156853130679	0.251835465307669	-1.67733762346585	-0.0727242014166906	-0.0727242014166906	-0.0727242014166906	-0.471379591747311	0.686494813363893	0.0402424963435824	-0.376944800078545	0.879732319975686	-0.495124778298798	0.468449472289204	0.468449472289204	0.554853431104556	-0.741360988940399	-1.19880034116645	0.592936192175262	-1.01158690125131	0.152328828468036	0.699621372785622	0.33036439263356	-1.74958438635096	-0.0645325785721954	-0.544455376111714	-0.327944119399479	-0.592776833460443	-0.957828369033738	0.122938683096407	-0.866116310840065	-0.0167024315444243	-0.0167024315444243	-0.0167024315444243	0.899503551466118	0.14049259530218	0.0734052873144597	-0.327813154780298	0.0583625307213838	0.147667956148085	4.26605135854027	-1.90859773171477	-1.48142501935341	-0.0955072550649952	0.657177877871155	0.349766527070709	0.19435945806864	1.86957331194549	0.93919711255997	0.655709975388038	1.45171347351864	0.867617704319945	1.62181996641591	-2.04093076100192	0.302787290702272	0.386019677797601	0.807545304648627	-0.0699365855147994	0.623021283185792	0.0942698589952622	-0.770471320725357	1.63886028329072	0.955766504308463	1.46694931688337	0.753809413168189	-0.429006071089072	2.25626395562417	0.33727800742985	1.47832638823856	0.86246103563078	0.341601708728611	-0.427184607576995	-0.915204626687131	1.1080450083745	-0.908708365113062	0.737128538842002	0.621658190104195	-0.284164201357837	0.17733161266642	-1.4246212337905	-1.78191865107394	0.726758534323098	-0.726855894904468	-0.433660630529541	0.741399882776005	-1.99178894618631	-0.164108338531386	0.251974464996986	-0.469237594155736	-0.0581933097031648	-0.161300032282279	0.395379697004579	-0.00614474725062086	1.28767861596361	-0.109160038208756	0.964419139209553	0.89327982690641	-1.0102242104672	-0.586105672561819	1.14781833670367	-1.30585944411115	-1.14690233057558	1.06329400907727	1.81650556468189	-0.975060272623175	-0.76730827871761	-0.659220566117254	-0.119580388991803	-1.66182762227113	-1.66182762227113	-1.66182762227113	0.750982097660758	-0.608570599423692	-0.318863375937393	-0.845357225991115	0.0521449330583803	-1.46119678016158	-0.0277778392068482
-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.69325721134488	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	2.2320651131224	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.85644706752731	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.46561608441493	1.61319002245717	-0.329369115179399	-0.329369115179399	2.00090071994225	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.69775652311826	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.76639585649744	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.53164971754797	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.37168368206968	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	2.02624197895212	-0.329369115179399	-0.329369115179399	1.12348694679553	2.35377532622429	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	2.17035612021098	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.58682755500739	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	5.31255660454138	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	6.81306528201544	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	1.89712935527664	1.89712935527664	1.89712935527664	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399	-0.329369115179399
0.0942857446656901	-0.513125736579551	-0.253006167386195	0.0930485971456052	-0.489619464629475	-0.2918363388958	-0.460236312281615	-0.486591179998342	1.19638361927909	-0.409647465476468	-0.513125736579551	0.00459412623706294	-0.48376980876571	-0.513125736579551	-0.133695561014237	0.662088966349092	-0.406760663664956	-0.490479677312519	0.206100648030746	0.206100648030746	-0.382667573050256	2.47725028324721	-0.425253575317789	-0.431104721712398	-0.431104721712398	-0.431104721712398	-0.445464983326968	-0.329965194032776	1.18098672422291	-0.393808193011389	-0.24649766459571	1.63326363281116	-0.149122680226637	-0.149122680226637	-0.373910959055739	-0.399751651877876	-0.216937575531998	-0.176142408566413	0.673019160570706	-0.466099391843566	-0.186697465131876	-0.389784101294847	-0.058718423599959	0.0431927072047355	-0.465186994219217	-0.186430245186156	-0.486672191762623	-0.0442993166599671	-0.459269282673728	-0.440994114915923	0.171076348633882	0.171076348633882	0.171076348633882	-0.300676309396367	-0.394281064683118	-0.425531288095445	-0.486481739562853	-0.487735023959091	-0.472426538078782	-0.379680032284191	-0.484535749681084	-0.00459638096727027	0.297034570358163	-0.513125736579551	-0.159699962590105	-0.513125736579551	3.13489083020624	-0.469941619979138	-0.48752961320027	0.51439885953405	-0.513125736579551	-0.513125736579551	-0.463732624495595	-0.484547946595835	-0.387390750087579	0.766472786377368	-0.513125736579551	-0.150304169639846	0.493828644927026	3.07891018040219	-0.513125736579551	-0.450507858690479	-0.48213023214797	-0.513125736579551	-0.343240699831115	-0.0769317805046824	-0.129161302058646	3.06784266386746	-0.483763360978935	-0.0803895173916303	-0.513125736579551	0.000608364585938311	-0.35153093587	-0.513125736579551	-0.46623114990212	-0.354022653064295	-0.513125736579551	0.199924715665899	-0.379202466670391	-0.49000542870391	0.214277781162824	-0.513125736579551	-0.317233664867033	-0.491840516101841	-0.513125736579551	-0.293885611560486	-0.477250781102767	-0.470571516074496	-0.492010402747551	-0.47232689969478	-0.466933180345723	0.484290881755361	0.128476197301291	-0.388748589076617	-0.413477208661555	-0.450683722008147	-0.425315961527881	-0.352144542316978	-0.447992836918084	0.929677730067036	-0.513125736579551	-0.513125736579551	0.455063813507289	-0.379931571024411	-0.460857902637361	0.543386763527819	-0.513125736579551	-0.46147522994907	-0.46147522994907	-0.46147522994907	-0.430103235568013	-0.513125736579551	-0.450528847611368	-0.350401347469099	-0.201208956047212	-0.492758052217231	-0.408555307900214
