Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,IAP10112H,IAP13R3
Gm20063,ENSMUSG00000113429,4.485317978471124,2.316681659349094,0.6733028265041937,9.999250135259606e-6,1.563466146422092e-4,2.687267102098217,5.570791672042845,2.1374587419147013,4.625977063707327,3.8256343362672918,4.046491851579101,5.2278342233921595,0,0,0.9584962940308634,4.616883369313103,1.16932940047017,0,9.66833734138707,17.604040189820484,1.2097779078558117,36.12483291947935,0,0,2.48741013949976,11.231211117643998,0,2.698784355663239,2.9933916391196975,3.1926619125016136,0,2.440448085082161,1.0718437343225051
Syt10,ENSMUSG00000063260,20.338999793310048,2.316599950749156,0.46776769695455234,5.92822645639168e-8,2.1105665931312867e-6,16.661056033008943,23.80247350781943,7.837348720353905,8.737956675891619,12.242029876055334,0,30.321438495674524,9.788140808080055,6.687507179789461,22.045414762709857,95.8003299132469,26.89457621081391,3.740974962897373,6.905955243847908,15.532976638076898,7.2586674471348704,46.239786136933574,0,2.4072848317542235,21.142986185747958,44.92484447057599,2.2394447839753653,12.144529600484576,27.938321965117176,84.60554068129277,18.949720570905814,14.642688510492965,0
Necab1,ENSMUSG00000040536,422.84924534641556,2.313370214674097,0.4397775252457354,1.3230988788610132e-8,5.992465555145197e-7,630.4328621522417,281.5781972414383,238.68289284714166,297.090526980315,282.33181401652615,195.58043949298988,579.2440319518513,100.32844328282057,107.00011487663137,320.13776220630837,736.39289740544,408.09596076408934,101.00632399822908,526.2337895812105,1154.6179300970493,261.31202809685533,3218.000116467221,2.267063856837589,40.923842139821794,245.00989874072633,817.632169364483,28.552920995685906,255.0351216101761,319.2951081727677,407.0643938439557,24.523167797642817,228.18189595518203,33.22715576399766
Rims4,ENSMUSG00000035226,267.3168235710225,2.312988377869879,0.3646545498073528,2.5549336806067137e-11,4.155251231459464e-9,594.4234829841256,240.55691311094103,360.51804113627963,247.2327741825805,330.534806653494,184.7897945554456,185.06533150808244,75.04241286194708,88.27509477322087,439.94979896016633,362.4253444910786,113.42495184560649,39.90373293757198,218.2281857055939,1305.805569374331,83.47467564205101,1112.6448539199641,23.804170496794683,16.850993822279563,233.81655311297743,377.36869355283835,24.074031427735175,232.09545458703857,160.64535129942377,261.7982768251323,41.24350947785383,89.07635510549886,41.8019056385777
Ksr2,ENSMUSG00000061578,172.59103503478636,2.312362819038436,0.3236808799916283,1.0995782597811944e-13,1.8158266216140525e-10,328.3840398764021,279.55245481524094,161.7343781382124,161.90919722975644,318.2927767774387,39.116087898597975,185.06533150808244,75.85809126262043,25.41252728319995,236.74858462562327,222.76462256935724,146.16617505877124,23.692841431683362,182.31721843758478,444.24313184899927,89.52356518133007,640.1320393331741,20.4035747115383,12.036424158771116,123.12680190523811,272.9184301587492,16.235974683821397,149.78253173930977,203.5506314601394,273.7707589970134,54.61978282202264,109.82016382869723,35.37084323264267
Cdk5r2,ENSMUSG00000090071,677.9351145245379,2.311920125938553,0.365787425148397,2.95642736262176e-11,4.635628250364083e-9,1264.0904448270012,861.9534023469929,708.923816068376,676.4206462043159,1373.4027267199579,366.88192787650513,771.6283313726827,148.4534689225475,172.5376852385681,1060.096901198135,635.97568412288,453.69980738242594,84.79543249234045,690.5955243847908,2794.9002630779696,355.6747049096087,2153.0400420009696,30.60536206730745,54.163908714470026,567.1295118059452,1157.9378662290962,27.433198603698223,651.7564218926723,577.7245863501016,775.0186792597667,230.74071518691198,264.78861723141443,71.81353019960784
Kcnq2,ENSMUSG00000016346,1653.4442741633554,2.310857079500984,0.36069449244877605,1.7044592345348508e-11,2.999289413688047e-9,4673.157490548799,2189.8275627193875,1572.4571478019154,1970.1522316877983,3797.324642178914,655.5316799558143,2247.9687160586286,463.30533158245595,219.3502354970943,1662.0325738495171,1559.3523579855007,1148.2814712617069,238.17540597113276,1618.7559091579496,3315.7727463414817,926.6898774175519,5190.4159938707935,85.01489463140959,111.93874467657139,1318.3273739348726,2738.169270481607,101.33487647488528,1238.7420192494267,2035.5063146013943,3650.0107314674697,677.7311827712197,761.4198025456342,129.69309185302313
Lrfn5,ENSMUSG00000035653,180.23778413558668,2.310797138407838,0.3858318539980289,2.2963740148346935e-10,2.13413668183858e-8,292.91211412870564,290.18760255277726,125.39757952566248,131.06935013837426,277.7410528130054,64.74386962526562,144.2882245656236,29.364422424240164,48.15005169448411,134.18948116432088,387.8182030223007,197.6166686794587,44.89169955476848,161.59935270604106,636.8520421611528,134.2853477719951,884.3359098688546,14.735915069444328,13.240066574648228,148.0009033002357,302.11957906462357,6.1584731559322545,155.18010045063625,130.71143490822678,166.81658492820932,41.24350947785383,74.4336665950059,8.574749874580041
Scn2b,ENSMUSG00000070304,975.1436728339057,2.309817003890396,0.35353276786359156,7.470382235273397e-12,1.7244533959876269e-9,1395.7665328298137,1463.5989029276202,735.9982934659622,978.1371502483382,1551.6772867900136,469.3930547831757,1727.2764274087695,155.79457452860754,327.68785180968354,906.7374941531967,1520.1088493463392,822.0385685305295,183.30777318197127,1488.923950573609,2955.4076883380976,589.1618411257804,2657.3427095569014,58.94366027777731,79.44039944788936,646.7266362699376,1859.888561081846,45.348756875501145,922.9842496368278,1251.2377051520334,1588.3493014695528,288.7045663449768,560.0828355263559,73.95721766825285
Cbln4,ENSMUSG00000067578,43.81185388348401,2.3082666344786724,0.5094363561947678,3.744097508299211e-7,9.649253938555517e-6,39.771553111053606,68.36880688416218,21.374587419147016,20.04590060939842,41.31685083168675,10.790644937544268,6.273401068070591,11.419497609426731,14.712515795536813,23.003911056740723,64.63636717038345,7.015976402821019,16.21089150588862,5.524764195078326,176.04040189820483,18.146668617837175,377.1432556793645,4.534127713675178,3.6109272476313348,79.59712446399232,101.08090005879599,1.679583587981524,9.445745244821337,11.97356655647879,69.44039659691009,12.261583898821408,4.880896170164322,6.431062405935031
Neurl1a,ENSMUSG00000006435,671.1491549980668,2.3074280541192853,0.3675117143962218,3.890230441751467e-11,5.636618208986059e-9,2039.6357304925466,1056.9311108684924,543.627006693639,694.4105570076222,1279.2921220477824,315.6263644231699,840.6357431214592,178.633569747461,94.96260195301033,1127.1916417802954,578.2646420064661,584.664700235085,48.63267451766585,672.6400407507863,1935.4088891043814,481.4916073266131,1812.0216192410844,28.338298210469862,62.58940562560981,587.0287929219434,1060.2263295055934,34.15153295562432,619.3710096247133,570.7400058588223,1059.9637549505358,176.12093236488934,245.26503255075716,64.3106240593503
Slc2a13,ENSMUSG00000036298,418.67886695038834,2.30691253965721,0.34044111192370907,1.4730270447155946e-12,6.141135037661429e-10,471.3466497080272,439.07967087828604,210.18344295494563,422.5059051519359,377.97267242320845,202.32459257895505,795.6763688002866,105.2225136868606,113.68762205642084,477.33115442737,558.6428876868855,329.75089093258794,88.53640745523784,683.6895691409429,1362.7598170472797,303.65425487180875,1118.4248271870808,41.94068135149539,57.774835962101356,327.09443334421843,953.5298238879755,22.394447839753653,458.7933404627507,489.9184316025905,912.3031414973361,66.88136672084406,294.0739942524004,37.51453070128768
Egr3,ENSMUSG00000033730,346.8753417632027,2.3048921345653923,0.4381808505050659,1.3478283312704001e-8,6.09161655067641e-7,632.5826758339202,358.0499738303901,163.15935063282222,279.6146136285318,955.6434571995695,207.71991504772717,617.9300052049532,56.28180964646032,16.050017231494706,346.0171621451417,117.73052591748413,198.7859980799289,7.481949925794746,544.1892732152152,1209.5011142182543,231.06758040046006,1023.0552682796554,46.474809065170575,36.10927247631335,233.81655311297743,418.9241746881211,17.915558271802922,360.28771148104244,580.7179779892213,749.4773839597538,82.48701895570765,190.35495063640855,31.08346829535265
Hipk4,ENSMUSG00000040424,166.4526343494183,2.3018371226459236,0.3901859176406741,3.9899662829648946e-10,3.2445680364655435e-8,171.98509453428588,191.93909488220348,173.1341580950908,242.09279966735014,293.808717025328,102.51112690667055,345.0370587438825,22.838995218853462,14.712515795536813,163.90286627927765,95.8003299132469,79.51439923197155,31.17479135747811,270.713445558838,690.699694506486,77.42578610277195,497.0777009720359,6.801191570512767,19.258278654033788,82.08453460349207,274.04155127051354,19.595141859784444,138.9873943166568,243.4625199817354,229.0734922219908,33.44068336042203,128.12352446681345,21.436874686450103
Cdh9,ENSMUSG00000025370,48.60208225999966,2.3017862230787296,0.46230894075311774,5.4016771500783815e-8,1.9688150264496214e-6,91.90453489175901,31.905443212609022,29.21193613950092,86.86556930739314,104.05725394647034,31.023104195439775,121.2857539826981,17.129246414140095,2.675002871915784,113.10256269564188,21.93019600423724,5.84664700235085,2.493983308598249,107.73290180402736,103.55317758717932,6.048889539279059,160.39425816248834,1.1335319284187946,6.018212079385558,26.117806464747478,113.43523228820439,5.038750763944572,25.638451378800774,40.909685734635865,56.66974894690364,23.40847835229542,23.184256808280526,2.1436874686450103
Arpp21,ENSMUSG00000032503,1471.3895845374477,2.299790316663509,0.5762064080423723,2.5354120171197673e-6,4.934743896965291e-5,1400.0661601931708,714.5806408411322,418.2294271679766,2216.871008418856,683.2582924573384,1126.273565356183,6078.925634960403,262.64844501681483,60.18756461810514,1283.4265377073261,304.71430237466484,243.22051529779534,61.1025910606571,3901.8647127740683,2268.850120935099,198.40357688835314,2983.911199148995,35.13948978098263,365.90729442664195,482.5575670629534,4828.297659475154,31.352226975655114,1044.4295456416735,3260.8012922143903,5172.910463730739,80.25764006501286,1625.338424664719,65.38246779367282
Gm29100,ENSMUSG00000100980,3.1918094144682714,2.299616388595253,0.8238881704505591,2.9029912710712384e-5,3.7140295951941206e-4,12.361428669651797,0,2.849944989219602,3.0839847091382184,6.121014938027667,0,1.0455668446784319,1.631356801346676,0,11.501955528370361,3.4626625269848272,1.16932940047017,0,1.3811910487695815,13.461913086333311,0,15.894926484570917,0,0,6.2185253487494,4.492484447057599,0,2.698784355663239,1.9955944260797982,0,0,0,0
Fam163b,ENSMUSG00000009216,406.38041150080204,2.2987957218092188,0.46324364806772733,5.873053566020778e-8,2.1048867104396336e-6,1014.7120577522867,227.89602294720729,534.3646854786754,467.7376808859631,853.8815838548595,254.92898664948336,369.08509617148644,219.4174897811279,25.41252728319995,1340.936315349178,141.96916360637792,59.63579942397867,13.716908197290367,486.1792491668927,1579.1859582044845,79.84534191848358,1588.0476551403124,9.068255427350357,30.09106039692779,358.1870600879654,680.6113937292263,50.94736883543956,279.32418081114525,248.4515060469349,251.42212560950207,37.89944114181163,140.32576489222424,35.37084323264267
A830018L16Rik,ENSMUSG00000057715,211.81853322893528,2.297968628465459,0.3777940478776237,1.3386856777344125e-10,1.4134627623364073e-8,354.181804056545,94.70345842472837,135.3723869879311,194.80503412723078,229.5380601760375,138.92955357088246,243.61707481007463,117.45768969696066,21.400022975326273,507.04453954232673,151.20293034500412,86.53037563479258,22.44584977738424,226.5153319982114,784.9330861108192,49.600894222088286,1103.9748940192892,32.87242592414504,28.887417981050678,170.38759455573356,440.26347581164475,26.31347621171054,144.3849630279833,165.63433736462326,283.3487447345182,57.96385115806484,93.95725127566318,24.65240588941762
Exph5,ENSMUSG00000034584,24.706499424460443,2.297727907477368,0.4622073294404615,5.647559550096667e-8,2.0445498890636635e-6,62.34459676867863,10.12871213098699,25.649504902976417,22.101890415490566,18.363044814083,10.790644937544268,27.18473796163923,6.525427205386704,2.675002871915784,7.667970352246908,21.93019600423724,9.35463520376136,2.493983308598249,11.049528390156652,156.36529815664076,4.839111631423247,134.3843784604632,4.534127713675178,10.832781742894005,42.285972371495916,23.585543347052397,1.1197223919876826,22.939667023137535,9.97797213039899,24.743129821887507,4.458757781389603,4.880896170164322,8.574749874580041
Itpka,ENSMUSG00000027296,406.1694099727505,2.2946668685651845,0.41627433188664803,3.635782438317431e-9,2.0432716593140994e-7,848.6389508426169,427.93808753420035,304.94411384649743,433.8138490854427,1568.5100778695896,195.58043949298988,561.4693955923179,49.75638244107361,24.075025847242056,594.2677022991353,139.66072192172138,271.2844209090794,11.22292488869212,392.25825785056117,1239.5315357185364,258.89247228114374,1398.7535306422405,44.20774520833299,66.20033287324114,291.0269863214719,594.1310681233675,15.676113487827557,375.13102543719026,355.2158078422041,590.6424538127985,94.74860285452907,176.93248616845665,48.23296804451273
Gm11549,ENSMUSG00000085007,93.08754006950544,2.2934423333938634,0.7541341703430154,2.2024092197073673e-5,2.969932231700865e-4,284.85031282241096,10.12871213098699,128.96001076218698,115.64942659268318,68.86141805281126,51.25556345333528,21.956903738247068,10.603819208753393,4.012504307873677,182.11429586586405,6.9253250539696545,7.015976402821019,0,77.34669873109657,604.7505571091272,1.2097779078558117,709.4917185385746,1.1335319284187946,1.2036424158771117,130.5890323237374,121.29708007055518,13.996529899846033,35.08419662362211,3.9911888521595964,0.7981654781254034,5.573447226737004,1.2202240425410804,6.431062405935031
Gm14291,ENSMUSG00000086098,2.40653098723634,2.2926947817402987,0.8018101040872555,2.7897217287175632e-5,3.592666231080303e-4,9.136708147133938,0,2.1374587419147013,3.5979821606612545,3.0605074690138334,0,3.1367005340352954,0,0,0.9584962940308634,1.1542208423282758,1.16932940047017,0,5.524764195078326,5.177658879358965,0,15.894926484570917,0,0,3.73111520924964,3.3693633352931993,0,4.048176533494859,2.9933916391196975,0,0,1.2202240425410804,1.0718437343225051
Gm12371,ENSMUSG00000084898,4.857859978109581,2.2889509404828536,0.692562505908768,1.4248184856943632e-5,2.096504677922316e-4,4.83708078377679,2.5321780327467476,2.1374587419147013,1.5419923545691092,2.295380601760375,0,0,4.894070404040027,1.337501435957892,23.962407350771585,5.771104211641379,5.84664700235085,1.2469916542991244,2.762382097539163,25.88829439679483,0,30.344859652362658,0,0,6.2185253487494,10.108090005879598,0,2.698784355663239,0,1.5963309562508068,0,0,0
Slc12a5,ENSMUSG00000017740,1677.678314083569,2.2878319150946194,0.31676890291096055,6.525619013265154e-14,1.2735635361525122e-10,2549.1415730503686,2953.0260217892574,1645.130745027015,1590.8221124637976,2602.9616023962653,589.4389797133557,1846.4710477021106,448.62312037033587,480.1630155088833,2187.28854297843,2242.65109664384,1370.4540573510392,426.47114577030055,1406.0524876474342,5869.394105641323,981.1298832710634,5499.644563661537,122.4214482692298,233.50662868015965,1246.1924798893797,2910.00680058156,104.13418245485448,1739.3665172249575,1764.1054726545417,2599.6249622544387,376.76503252742145,918.8287040334335,271.1764647835938
Rasl10a,ENSMUSG00000034209,96.30758357577663,2.2875597241484797,0.5034354321502728,3.7137369064856647e-7,9.607897971511127e-6,367.61813956703605,15.193068196480485,107.58542334303998,137.2373195566507,517.2257622633379,43.16257975017707,48.09607485520787,22.838995218853462,2.675002871915784,200.32572545245046,17.313312634924138,5.84664700235085,4.987966617196498,58.01002404832243,184.32465610517917,4.839111631423247,510.0826408230485,21.537106639957095,13.240066574648228,105.71493092873979,167.34504565289558,9.517640331895302,22.939667023137535,36.91849688247627,43.899101296897186,15.605652234863612,6.101120212705402,6.431062405935031
Kcna4,ENSMUSG00000042604,112.47293378724933,2.2867841501975033,0.42730861349989313,8.714917938724216e-9,4.22322345484522e-7,97.27906909595545,60.77227278592194,36.33679861254993,142.8912915234041,128.541313698581,78.23217579719595,370.1306630161649,33.442814427606855,17.387518667452596,108.31008122548756,91.18344654393378,44.43451721786646,23.692841431683362,243.08962458344635,153.2587028290254,29.034669788539482,205.18905098264273,6.801191570512767,12.036424158771116,63.428958557243874,253.82537125875436,2.7993059799692066,101.20441333737146,297.34356948588993,393.4955807158239,27.867236133685022,120.80218021156695,6.431062405935031
Rap1gap2,ENSMUSG00000038807,853.6363142376482,2.284036178202924,0.373839507678299,1.1663563475642847e-10,1.277517248444391e-8,2634.059213476672,499.34550805765866,1222.6264003752092,964.7732165087393,1203.54456218969,478.83486910352696,483.0518822414355,257.75437461277477,211.32522688134696,1120.4821677220793,728.3133515091421,228.01923309168313,152.13298182449319,593.9121509709202,3440.036559446097,147.59290475840905,4713.568199333667,91.81608620192235,96.29139327016892,1346.93259053912,1238.802586276133,135.4864094305096,581.588028645428,424.0638155419571,426.22036531896543,140.4508701137725,211.0987593596069,129.69309185302313
Golga7b,ENSMUSG00000042532,316.442109039153,2.281520343687067,0.4184223687133481,5.155328063733164e-9,2.7259749475917134e-7,757.2718693712775,366.65937914172906,424.6418033937207,231.8128506368894,637.3506804221308,142.97604542246157,110.83008553591378,106.85387048820726,42.800045950652546,650.8189836469562,592.1152921144055,309.87229112459505,37.40974962897373,200.27270207158932,1512.9119245486897,124.60712450914862,1307.7189516851527,22.67063856837589,13.240066574648228,335.8003688324676,329.0744857469692,17.35569707580908,201.0594344969113,98.78192409095001,102.16518120005163,134.8774228870355,28.065152978444846,20.365030952127597
Gpr158,ENSMUSG00000045967,544.4364869434937,2.277613583675933,0.3448653601949282,4.979003577243806e-12,1.316049850710068e-9,706.751247851831,617.8514399902065,275.7321777069965,575.1631482542776,507.2791129890429,248.1848335635182,1213.9031066716593,172.92382094274765,143.11265364749445,590.4337171230119,620.9708131726123,360.15345534481236,87.28941580093871,901.9177548465368,1697.236580653869,324.22047930535757,1476.7831697483161,28.338298210469862,54.163908714470026,553.4487560386966,1007.4396372526667,50.94736883543956,520.8653806430052,879.0593446881511,972.9637178348668,176.12093236488934,429.51886297446026,51.44849924748025
Dbpht2,ENSMUSG00000029878,198.84571824780815,2.2773219593214784,0.33705178517491824,1.7849386099535528e-12,6.606734841117736e-10,367.0806861466164,306.8999775689058,80.51094594545376,159.33920997214128,201.99349295491302,79.58100641438898,255.11831010153736,90.54030247474051,53.500057438315686,407.36092496311693,249.31170194290758,163.7061160658238,12.469916542991244,220.99056780313305,468.0603626940505,168.15912919195785,741.2815715077164,17.002978926281916,33.701987644559125,139.29496781198654,351.53690798225716,15.676113487827557,237.49302329836505,249.44930325997478,348.0001484626759,45.702267259243435,52.469633829266456,51.44849924748025
Chrm4,ENSMUSG00000040495,67.73773060114885,2.2771982629087275,0.44491092499851664,2.903193316646815e-8,1.16857242572785e-6,56.9700625644822,85.58761750684008,55.57392728978224,136.20932465360463,60.44502251302321,43.16257975017707,166.24512830387067,22.023316818180124,4.012504307873677,74.76271093440735,19.62175431958069,16.37061160658238,1.2469916542991244,113.2576659991057,107.69530469066649,9.678223262846494,156.05927821215082,6.801191570512767,15.647351406402452,32.33633181349688,201.03867900582756,7.8380567439137785,60.72264800242288,155.65636523422427,193.1560457063476,13.37627334416881,76.87411468008806,4.2873749372900205
Dlg2,ENSMUSG00000052572,1311.3333532598015,2.275865840536792,0.3352294279836246,1.4343984599351964e-12,6.141135037661429e-10,2212.158278447252,1505.6330582712162,907.7074790664432,1184.7641257605987,1684.8093616921153,724.322041432659,2140.27533105675,359.71417469694205,250.1127685241258,1341.8948116432089,1892.9221814183722,1337.7128341378746,173.3318399475783,1733.394766205825,4392.725793248146,931.5289890489751,4090.776079801842,105.41846934294789,222.67384693726567,1095.7041664496442,2276.5664935464383,76.14112265516242,1384.4763744552417,1469.7552948077714,2048.092616869785,372.3062747460319,693.0872561633337,109.32806090089552
B230334C09Rik,ENSMUSG00000104597,250.65532280312033,2.2752204339855004,0.3465376201187118,6.471888859738874e-12,1.5788467050099337e-9,414.376587143545,268.9173070777046,110.43536833225957,264.1946900828407,309.87638123765066,124.0924167817591,529.0568234072865,105.2225136868606,98.97510626088402,424.6138582556725,231.99838930798344,222.1725860893323,26.18682474028161,370.1592010702479,584.0399215916914,119.76801287772537,800.5262974956626,26.071234353632274,31.294702812804903,171.63129962548342,458.2334135998751,10.077501527889144,273.9266120998188,354.2180106291642,447.7708332283513,59.07854060341224,161.0695736154226,20.365030952127597
Asic4,ENSMUSG00000033007,89.45385888084347,2.2729649190525625,0.4841828174429314,2.0530402041262778e-7,5.9189502651981395e-6,48.3708078377679,56.72078793352715,32.06188112872052,181.9550978391549,55.85426130950246,66.09270024245865,370.1306630161649,21.207638417506786,8.025008615747353,102.55910346130239,76.17857559366621,19.878599807992888,16.21089150588862,258.2827261199118,66.27403365579477,7.2586674471348704,88.14459232352962,1.1335319284187946,10.832781742894005,26.117806464747478,279.6571568293356,5.598611959938413,63.42143235808612,219.5153868687778,270.57809708451174,18.949720570905814,112.26061191377939,21.436874686450103
Sptb,ENSMUSG00000021061,707.7301060664258,2.270733208265667,0.32860014241899416,6.257793280960624e-13,4.333622779214925e-10,869.0621808185633,692.2974741529608,596.3509889942017,831.6478765642728,1613.6525630375438,318.3240256575559,1184.6272350206632,265.09548021883484,156.48766800707338,958.4962940308634,754.8604308826924,182.4153864733465,153.3799734787923,1015.1754208456425,1868.0993236727147,135.49512567985093,1895.8312316142765,123.5549801976486,119.16059917183405,421.6160186452093,1414.0094797113793,58.78542557935334,593.7325582459126,1101.5681231960486,1601.9181145976847,178.35031125558413,596.6895568025883,115.75912330683056
BC030500,ENSMUSG00000049946,24.127198830628764,2.2699507583892147,0.3504938448858295,1.175092284278964e-11,2.2933528326273454e-9,26.872671020982168,37.476234884651866,17.09966993531761,18.50390825482931,59.679895645769754,9.441814320351236,35.549272719066686,8.15678400673338,12.037512923621028,46.966318407512304,49.63149622011586,16.37061160658238,7.481949925794746,26.24262992662205,84.91360562148704,6.048889539279059,59.24472598794614,4.534127713675178,3.6109272476313348,13.680755767248678,53.90981336469119,1.1197223919876826,20.240882667474295,16.962552621678284,23.1467988656367,0,13.422464467951883,3.2155312029675156
Htr2a,ENSMUSG00000034997,60.80225399113615,2.2692017484598095,0.4261207712986657,1.0357437685570844e-8,4.839045206878974e-7,124.15174011693762,30.892571999510324,9.262321214963706,82.23959224368582,42.84710456619367,35.06959604701888,94.10101602105887,34.25849282828019,4.012504307873677,186.90677733601837,61.173704643398615,24.55591740987357,7.481949925794746,53.86645090201368,154.29423460489718,16.936890709981366,161.83925147926752,4.534127713675178,4.814569663508447,131.83273739348726,177.45313565877518,4.478889567950731,33.73480444579049,42.90528016071566,113.33949789380728,22.293788906948016,37.82694531877349,5.359218671612526
Tmem63c,ENSMUSG00000034145,125.47575367957947,2.268671448329931,0.33700214047952665,2.147020945716704e-12,7.556105846335443e-10,431.5750965969736,209.15790550488137,121.12266204183308,138.26531445969678,246.3708512556136,47.20907160175618,106.64781815720005,33.442814427606855,22.737524411284166,145.69143669269124,151.20293034500412,132.1342222531292,27.433816394580735,89.7774181700228,324.12144584787126,73.79645237920452,445.05794156798567,6.801191570512767,10.832781742894005,126.85791711448775,185.31498344112597,8.957779135901461,110.6501585821928,91.79734359967073,136.48629675944397,28.98192557903242,51.24940978672537,9.646593608902545
Pcnx2,ENSMUSG00000060212,267.022324779058,2.265277627439703,0.34554743596349535,7.047424082775727e-12,1.6810455578781034e-9,640.1070237197953,227.38958734065795,298.5317376207533,331.01435878083544,682.4931655900849,125.44124739895213,232.11583951861186,84.83055367002714,53.500057438315686,409.2779175511787,204.2970890921048,130.96489285265903,51.1266578262641,204.4162752178981,906.090303887819,75.00623028706033,1038.9501947642264,15.869446997863122,43.33112697157602,303.4640370189707,438.0172335881159,21.27472544776597,187.56551271859513,211.5330091644586,315.27536385953437,63.537298384801844,141.54598893476532,39.65821816993269
Cfap99,ENSMUSG00000109572,3.9060061316462487,2.2648931618413006,0.5933910262928727,4.551706234301672e-6,8.11594928886946e-5,4.299627363357147,5.570791672042845,1.424972494609801,3.5979821606612545,6.121014938027667,0,7.318967912749023,0.815678400673338,0,1.916992588061727,19.62175431958069,10.52396460423153,1.2469916542991244,6.905955243847908,8.284254206974346,0,4.334979950337523,2.267063856837589,1.2036424158771117,0,8.984968894115198,0,2.698784355663239,3.9911888521595964,4.788992868752421,2.2293788906948016,1.2202240425410804,0
Jph4,ENSMUSG00000022208,982.0823533741248,2.263740227934319,0.33864601163392405,2.984617031193369e-12,8.777227181597157e-10,1399.5287067727513,1137.9608079163884,731.7233759821328,1127.1964111900188,1899.8100113903372,544.9275693459856,1658.2690156599929,327.90271707068183,147.12515795536814,1551.805500035968,997.2468077716303,680.549711073639,175.82582325617653,1216.8293139660013,2411.753506005406,473.0231619716224,2661.677689507239,55.54306449252093,120.36424158771116,625.5836500841896,2184.4705623817576,85.09890179106388,993.1526428840721,1305.118754656188,1893.2485141134568,372.3062747460319,634.5165021213618,85.74749874580041
Npy1r,ENSMUSG00000036437,55.10851987726916,2.261818812959669,0.3668525854495443,8.63795519935072e-11,1.0023763363224933e-8,47.295900996928616,37.476234884651866,25.649504902976417,23.643882770059673,97.17111214118921,24.278951109474605,42.8682406318157,29.364422424240164,17.387518667452596,124.60451822401224,53.094158747100686,28.063905611284078,8.72894158009387,41.43573146308745,248.52762620923036,14.517334894269741,277.4387168216015,7.934723498931561,12.036424158771116,75.86600925474268,119.05083784702639,3.9190283719568892,48.578118401938305,46.89646901287526,39.90827390627017,17.835031125558412,21.964032765739447,7.502906140257536
Crhbp,ENSMUSG00000021680,60.58616265996906,2.2577697803546193,0.5614106255989944,2.532407644111652e-6,4.9333690838283975e-5,295.0619278103842,20.25742426197398,48.449064816733234,72.98763811627117,222.6519183707564,24.278951109474605,12.546802136141181,19.57628161616011,2.675002871915784,93.93263681502461,17.313312634924138,19.878599807992888,7.481949925794746,15.193101536465397,154.29423460489718,6.048889539279059,375.6982623625853,0,1.2036424158771117,55.96672813874459,103.32714228232479,4.478889567950731,47.22872622410669,12.971363769518689,27.137626256263715,26.75254668833762,3.6606721276232412,5.359218671612526
Wnt10a,ENSMUSG00000026167,32.05435914377688,2.2575377215436254,0.5617540921508697,2.5563798548738875e-6,4.971047348227592e-5,135.97571536616977,12.660890163733738,69.11116598857535,32.895836897474325,113.23877635351184,6.744153085965168,8.364534757427455,9.788140808080055,1.337501435957892,9.584962940308634,32.318183585191726,3.5079882014105097,0,5.524764195078326,163.6140205877433,3.6293337235674352,143.05433836113824,4.534127713675178,4.814569663508447,60.941548417744116,32.57051224116759,3.359167175963048,13.493921778316196,7.982377704319193,6.385323825003227,7.802826117431806,0,4.2873749372900205
Camk2a,ENSMUSG00000024617,7090.991671931124,2.2544725137016286,0.41601102743710716,6.502516832040347e-9,3.2846125023586395e-7,9516.687715370625,7948.506844792041,6274.153893766954,5738.267548803178,18000.37467900486,3529.889725194169,6591.253388852834,1497.5855436362485,838.6134003455984,11427.192817435953,4847.727537778758,6066.480929639241,440.1880539675909,5084.16425052083,32843.961335325665,4938.313419867423,25372.63764932552,429.6086008707231,434.5149121316373,7016.9840035288225,10696.605468444144,349.9132474961508,8903.289589333026,5375.133586645937,7429.324270391255,3903.6424376065975,2407.5020359335517,645.2499280621481
